age,annual_income,spending_score,online_purchase_frequency,store_visits_per_month
46.0,62263.0,47.0,5,7
29.0,49167.0,42.0,6,9
22.0,61428.0,52.0,6,7
52.0,61351.0,45.0,5,6
44.0,71735.0,58.0,8,2
44.0,49045.0,61.0,7,2
39.0,55794.0,55.0,4,7
41.0,65759.0,39.0,4,3
23.0,62347.0,61.0,11,6
36.0,61262.0,61.0,7,7
26.0,53307.0,50.0,9,1
21.0,55864.0,59.0,4,4
39.0,68715.0,46.0,8,6
47.0,59639.0,37.0,12,9
31.0,62628.0,45.0,10,3
33.0,59194.0,62.0,6,4
24.0,51718.0,40.0,10,3
35.0,66537.0,50.0,6,6
43.0,63523.0,50.0,7,5
43.0,76139.0,46.0,2,12
40.0,52891.0,47.0,9,3
29.0,65758.0,51.0,4,7
28.0,50819.0,46.0,7,3
43.0,61101.0,40.0,2,8
43.0,66836.0,52.0,4,2
33.0,45495.0,58.0,3,6
31.0,58565.0,56.0,12,4
47.0,56058.0,44.0,12,8
31.0,55086.0,41.0,13,4
42.0,62696.0,48.0,7,2
34.0,67845.0,61.0,16,3
25.0,59067.0,55.0,8,3
51.0,61438.0,55.0,8,5
36.0,60800.0,56.0,9,5
28.0,60013.0,53.0,7,4
21.0,52375.0,51.0,6,5
22.0,67759.0,55.0,8,4
31.0,62066.0,46.0,13,8
54.0,62764.0,40.0,5,4
29.0,54354.0,55.0,8,10
49.0,56785.0,59.0,7,3
34.0,58767.0,42.0,6,6
23.0,49261.0,56.0,6,3
30.0,48184.0,62.0,6,9
22.0,55795.0,50.0,7,2
26.0,63658.0,44.0,15,4
26.0,55428.0,51.0,4,6
18.0,52868.0,46.0,4,3
50.0,54297.0,46.0,9,1
37.0,56813.0,53.0,8,5
28.0,57523.0,39.0,4,2
37.0,75159.0,40.0,7,5
27.0,67382.0,50.0,9,7
18.0,67173.0,50.0,8,5
65.0,68180.0,52.0,11,7
37.0,53008.0,63.0,12,2
29.0,51443.0,51.0,9,3
18.0,52252.0,54.0,13,6
20.0,69342.0,43.0,8,9
52.0,56170.0,55.0,8,4
50.0,51241.0,46.0,11,5
43.0,56983.0,50.0,8,9
24.0,58330.0,49.0,4,3
50.0,61879.0,57.0,8,11
39.0,61757.0,41.0,9,5
42.0,54203.0,34.0,10,11
39.0,64800.0,49.0,7,13
20.0,55526.0,53.0,9,7
23.0,58906.0,51.0,10,4
30.0,64807.0,59.0,6,5
41.0,55507.0,53.0,10,8
21.0,56015.0,46.0,5,4
33.0,64142.0,34.0,7,6
33.0,53996.0,48.0,5,1
43.0,57306.0,57.0,13,8
42.0,63890.0,47.0,9,4
25.0,74379.0,50.0,6,4
49.0,64238.0,53.0,8,3
23.0,63308.0,43.0,7,3
46.0,63716.0,54.0,15,4
29.0,52488.0,61.0,9,6
37.0,60809.0,49.0,7,6
37.0,59792.0,42.0,3,7
37.0,62251.0,50.0,6,5
42.0,60816.0,34.0,6,2
39.0,62658.0,52.0,19,5
43.0,57820.0,53.0,6,5
40.0,60410.0,62.0,5,8
22.0,51405.0,49.0,6,7
38.0,57761.0,53.0,5,9
29.0,69736.0,44.0,5,2
24.0,62232.0,48.0,8,5
32.0,59854.0,39.0,12,8
37.0,73273.0,49.0,4,4
37.0,50474.0,48.0,9,4
46.0,52234.0,52.0,7,5
48.0,71989.0,46.0,10,6
38.0,60322.0,51.0,6,5
40.0,58302.0,48.0,10,6
36.0,51606.0,48.0,4,5
43.0,63134.0,51.0,4,5
40.0,63811.0,50.0,8,7
34.0,52339.0,55.0,6,9
57.0,59018.0,49.0,10,7
30.0,57651.0,48.0,9,3
50.0,61792.0,49.0,10,5
21.0,52165.0,45.0,7,7
43.0,68764.0,47.0,5,10
49.0,66411.0,64.0,6,6
18.0,57458.0,44.0,7,9
36.0,58485.0,48.0,8,3
42.0,59045.0,47.0,10,8
38.0,54552.0,48.0,7,4
39.0,56896.0,48.0,9,7
36.0,58108.0,52.0,6,0
24.0,71290.0,38.0,8,5
59.0,66626.0,57.0,15,4
30.0,66543.0,54.0,6,2
39.0,62589.0,41.0,8,6
29.0,52179.0,34.0,6,1
18.0,59710.0,43.0,7,4
26.0,66793.0,48.0,6,1
21.0,51192.0,68.0,9,8
46.0,64456.0,54.0,10,7
29.0,76258.0,37.0,12,6
30.0,67433.0,45.0,9,5
24.0,69898.0,50.0,4,10
36.0,61528.0,52.0,9,5
28.0,66776.0,41.0,6,3
45.0,54975.0,49.0,6,4
38.0,65571.0,45.0,4,5
29.0,64581.0,42.0,7,5
44.0,62029.0,52.0,8,6
35.0,69212.0,55.0,9,2
35.0,56229.0,56.0,12,7
20.0,58691.0,54.0,3,8
34.0,60668.0,47.0,5,3
38.0,52793.0,55.0,8,5
48.0,61589.0,52.0,13,6
27.0,47967.0,51.0,9,4
58.0,67329.0,46.0,1,4
41.0,60326.0,47.0,7,5
20.0,56354.0,51.0,5,5
27.0,54159.0,67.0,7,6
49.0,58358.0,52.0,7,6
47.0,64818.0,46.0,4,4
35.0,63834.0,44.0,6,9
36.0,55061.0,47.0,7,6
23.0,54078.0,65.0,6,7
48.0,64598.0,47.0,9,2
25.0,54944.0,56.0,7,5
43.0,60419.0,47.0,6,6
49.0,60866.0,52.0,9,4
35.0,62184.0,56.0,7,2
45.0,66008.0,46.0,9,6
53.0,51159.0,46.0,7,4
38.0,46622.0,62.0,9,3
33.0,56028.0,57.0,7,5
34.0,72611.0,56.0,5,6
28.0,74155.0,56.0,6,6
27.0,72818.0,53.0,9,6
39.0,58649.0,64.0,9,10
33.0,47525.0,50.0,8,6
38.0,43599.0,54.0,8,7
20.0,55702.0,40.0,5,4
34.0,58613.0,44.0,15,5
45.0,69104.0,42.0,12,2
24.0,66075.0,59.0,13,5
35.0,61592.0,32.0,9,2
18.0,53771.0,47.0,9,4
22.0,53275.0,29.0,11,10
43.0,61779.0,44.0,15,5
32.0,64879.0,47.0,9,4
53.0,62743.0,60.0,10,3
39.0,52758.0,53.0,6,6
40.0,64555.0,44.0,6,7
24.0,62981.0,57.0,16,4
31.0,52505.0,50.0,8,5
28.0,54510.0,50.0,8,10
24.0,64819.0,42.0,8,9
42.0,58358.0,43.0,9,7
44.0,71124.0,44.0,1,6
39.0,63508.0,50.0,8,8
27.0,56594.0,51.0,9,4
38.0,59929.0,61.0,6,5
18.0,60444.0,53.0,10,3
48.0,54901.0,31.0,7,4
22.0,53612.0,52.0,8,3
24.0,64910.0,40.0,7,7
36.0,65917.0,43.0,9,3
37.0,64226.0,44.0,5,6
34.0,70607.0,45.0,6,4
24.0,56208.0,40.0,10,6
46.0,71720.0,51.0,5,6
18.0,53694.0,40.0,6,9
20.0,52911.0,52.0,6,2
34.0,47680.0,66.0,11,6
22.0,56879.0,41.0,4,7
47.0,56474.0,48.0,8,4
23.0,63682.0,32.0,5,5
51.0,61707.0,48.0,10,5
45.0,51649.0,54.0,9,2
47.0,57251.0,55.0,10,8
54.0,57400.0,51.0,10,3
36.0,47568.0,56.0,8,7
25.0,53133.0,68.0,8,4
34.0,54604.0,62.0,5,4
29.0,70035.0,46.0,7,1
28.0,61340.0,40.0,8,5
37.0,64635.0,47.0,11,4
32.0,49510.0,43.0,8,8
27.0,68360.0,53.0,10,2
33.0,69108.0,42.0,6,4
40.0,46012.0,49.0,9,8
45.0,55063.0,56.0,6,4
19.0,63470.0,49.0,6,5
32.0,64511.0,43.0,11,5
34.0,103224.0,29.0,10,8
23.0,81847.0,29.0,3,6
34.0,92705.0,43.0,4,2
36.0,94708.0,35.0,10,6
40.0,95111.0,45.0,16,2
36.0,96263.0,27.0,9,5
26.0,99273.0,29.0,8,2
55.0,94752.0,22.0,7,2
43.0,92424.0,25.0,9,6
41.0,92147.0,41.0,8,4
45.0,90719.0,27.0,5,2
37.0,100513.0,42.0,9,5
48.0,90474.0,23.0,11,4
36.0,100927.0,24.0,5,5
35.0,95133.0,28.0,10,4
41.0,91351.0,30.0,6,2
51.0,99329.0,36.0,9,7
50.0,89908.0,33.0,6,4
41.0,99467.0,28.0,11,6
40.0,96489.0,29.0,9,8
42.0,90826.0,28.0,3,7
45.0,98700.0,25.0,9,6
48.0,98826.0,25.0,8,7
33.0,103103.0,36.0,9,5
48.0,101763.0,19.0,8,4
38.0,98439.0,40.0,6,5
42.0,87107.0,28.0,4,2
49.0,112140.0,25.0,6,5
42.0,85175.0,34.0,4,5
44.0,101645.0,39.0,5,3
31.0,98019.0,37.0,7,6
50.0,86781.0,33.0,11,6
42.0,94130.0,37.0,12,7
36.0,94449.0,20.0,8,7
46.0,104139.0,27.0,8,2
61.0,90007.0,25.0,7,6
23.0,93166.0,37.0,3,4
27.0,78648.0,28.0,7,1
62.0,107143.0,35.0,8,10
39.0,87507.0,33.0,4,4
37.0,97288.0,25.0,10,5
34.0,94290.0,26.0,17,10
47.0,94314.0,38.0,9,4
61.0,100669.0,25.0,11,8
28.0,106699.0,31.0,8,6
34.0,96760.0,25.0,9,5
31.0,99586.0,28.0,9,5
42.0,97302.0,30.0,6,5
47.0,102123.0,25.0,7,8
51.0,91760.0,24.0,10,6
43.0,102528.0,32.0,7,1
60.0,102773.0,25.0,8,5
29.0,102578.0,25.0,10,6
27.0,90379.0,24.0,6,5
50.0,93822.0,30.0,3,4
36.0,96676.0,36.0,10,9
21.0,85404.0,39.0,10,7
32.0,106164.0,26.0,10,3
38.0,94914.0,43.0,14,2
29.0,96987.0,24.0,17,9
25.0,90961.0,37.0,9,5
33.0,85712.0,26.0,11,6
24.0,90772.0,25.0,9,2
41.0,96534.0,26.0,8,5
18.0,99714.0,30.0,9,4
36.0,96133.0,33.0,5,8
40.0,97427.0,34.0,10,8
34.0,92641.0,24.0,11,5
46.0,98474.0,24.0,6,5
21.0,105380.0,25.0,6,7
28.0,99934.0,29.0,10,6
32.0,100667.0,29.0,9,3
42.0,97058.0,24.0,7,3
37.0,84478.0,32.0,10,3
56.0,87687.0,44.0,8,1
27.0,98184.0,27.0,6,8
21.0,94923.0,27.0,9,4
53.0,98079.0,33.0,9,6
21.0,106735.0,27.0,9,5
42.0,100082.0,34.0,10,1
25.0,103812.0,26.0,6,1
18.0,95663.0,41.0,5,3
31.0,89349.0,32.0,10,5
44.0,94595.0,26.0,9,3
23.0,89367.0,26.0,9,5
41.0,105908.0,27.0,6,8
43.0,100533.0,38.0,9,5
22.0,98644.0,22.0,9,4
33.0,103652.0,26.0,3,6
51.0,80860.0,27.0,7,4
42.0,99117.0,30.0,6,4
32.0,85825.0,28.0,5,4
39.0,94949.0,21.0,11,2
28.0,92818.0,28.0,8,5
46.0,99632.0,29.0,9,2
46.0,96597.0,26.0,12,4
36.0,104416.0,34.0,11,5
37.0,90787.0,36.0,9,4
25.0,99964.0,30.0,9,3
21.0,96136.0,31.0,13,5
31.0,83553.0,17.0,15,6
34.0,88570.0,27.0,11,7
46.0,93951.0,36.0,5,1
44.0,102786.0,27.0,11,1
37.0,98246.0,26.0,10,6
47.0,86827.0,44.0,6,5
26.0,94018.0,41.0,6,3
46.0,109125.0,33.0,5,4
27.0,95779.0,37.0,8,6
47.0,92709.0,17.0,8,8
35.0,98442.0,25.0,8,8
18.0,100344.0,27.0,7,2
42.0,91807.0,29.0,10,4
43.0,98518.0,27.0,5,5
30.0,92698.0,15.0,7,5
31.0,100035.0,32.0,6,4
33.0,96188.0,33.0,9,2
18.0,98374.0,40.0,13,5
18.0,89686.0,25.0,6,6
48.0,89251.0,25.0,6,2
27.0,101618.0,14.0,9,4
54.0,94444.0,28.0,7,2
49.0,96995.0,35.0,10,7
51.0,92855.0,26.0,10,7
28.0,101291.0,43.0,6,4
19.0,90745.0,28.0,5,5
24.0,94051.0,31.0,4,10
31.0,100502.0,22.0,7,6
18.0,103211.0,32.0,11,3
30.0,91334.0,18.0,8,7
33.0,108718.0,34.0,6,8
22.0,97193.0,34.0,9,5
25.0,87700.0,38.0,11,6
33.0,97583.0,24.0,11,8
39.0,92319.0,31.0,8,8
26.0,98038.0,33.0,7,3
38.0,94700.0,33.0,7,6
36.0,95520.0,25.0,4,5
35.0,88619.0,16.0,10,6
28.0,101930.0,32.0,8,7
22.0,86907.0,29.0,5,5
52.0,87239.0,27.0,9,6
41.0,97572.0,35.0,9,1
45.0,106220.0,30.0,9,6
34.0,92532.0,22.0,6,5
33.0,99907.0,18.0,7,2
40.0,102513.0,23.0,8,4
18.0,100703.0,44.0,12,7
24.0,92822.0,34.0,9,7
27.0,87363.0,31.0,4,5
30.0,79547.0,29.0,6,7
26.0,93160.0,29.0,4,2
38.0,103247.0,37.0,12,5
36.0,87131.0,27.0,9,3
49.0,99901.0,33.0,15,1
60.0,88349.0,28.0,4,8
22.0,95743.0,42.0,12,8
36.0,99955.0,34.0,4,4
36.0,90384.0,37.0,7,7
35.0,96193.0,26.0,9,2
24.0,92094.0,36.0,10,3
26.0,99936.0,28.0,9,7
37.0,96647.0,31.0,12,7
26.0,95396.0,40.0,8,9
37.0,105908.0,24.0,1,7
33.0,99636.0,31.0,5,6
36.0,90168.0,33.0,4,3
25.0,94399.0,33.0,10,10
37.0,94469.0,27.0,7,6
26.0,95562.0,43.0,8,6
37.0,112672.0,22.0,10,6
48.0,97596.0,39.0,3,8
38.0,80749.0,37.0,4,4
38.0,91200.0,41.0,5,1
43.0,81473.0,20.0,8,8
21.0,92691.0,25.0,6,7
52.0,81089.0,39.0,11,6
24.0,88899.0,19.0,5,4
44.0,84355.0,20.0,15,5
42.0,97689.0,27.0,7,1
26.0,95004.0,31.0,10,2
45.0,97121.0,40.0,5,8
40.0,94268.0,29.0,8,13
54.0,85240.0,26.0,6,3
37.0,98595.0,32.0,5,3
34.0,108456.0,33.0,9,2
30.0,97864.0,33.0,7,5
18.0,92019.0,29.0,6,8
32.0,85004.0,18.0,11,9
32.0,88644.0,24.0,10,4
38.0,98171.0,39.0,5,4
21.0,102512.0,31.0,6,10
33.0,96826.0,28.0,6,7
41.0,100599.0,37.0,6,3
42.0,99954.0,23.0,5,2
18.0,98546.0,29.0,6,3
42.0,90391.0,31.0,8,3
33.0,96217.0,27.0,5,8
33.0,89061.0,31.0,4,6
18.0,95122.0,29.0,9,6
50.0,97316.0,22.0,6,6
37.0,106751.0,31.0,11,8
20.0,85832.0,22.0,7,3
39.0,98371.0,31.0,7,4
38.0,105369.0,38.0,10,2
47.0,100312.0,28.0,5,4
32.0,100831.0,23.0,11,5
35.0,99114.0,29.0,3,8
29.0,104088.0,25.0,7,6
41.0,87388.0,34.0,12,3
27.0,85299.0,29.0,8,3
26.0,94956.0,40.0,12,5
34.0,79872.0,37.0,9,4
23.0,103615.0,29.0,9,6
51.0,103545.0,34.0,8,5
54.0,91967.0,28.0,6,5
30.0,92405.0,30.0,5,11
21.0,94494.0,28.0,8,3
38.0,95364.0,35.0,9,3
30.0,95890.0,39.0,8,7
47.0,98908.0,35.0,11,5
27.0,93792.0,36.0,9,2
40.0,101602.0,36.0,13,6
36.0,98122.0,33.0,7,3
28.0,90751.0,23.0,12,8
37.0,104346.0,40.0,13,3
44.0,85492.0,41.0,10,7
36.0,94355.0,29.0,13,11
36.0,101768.0,28.0,4,3
26.0,89938.0,34.0,8,0
46.0,97167.0,33.0,8,6
45.0,98803.0,29.0,4,5
31.0,88976.0,22.0,9,5
34.0,94493.0,32.0,7,3
49.0,93904.0,33.0,2,5
24.0,91138.0,34.0,6,5
41.0,111112.0,32.0,5,3
29.0,89658.0,28.0,3,6
53.0,102035.0,36.0,10,3
36.0,92250.0,30.0,6,11
48.0,87394.0,27.0,11,4
27.0,95720.0,29.0,10,4
23.0,99544.0,20.0,6,8
33.0,101444.0,29.0,7,6
38.0,105936.0,34.0,11,8
30.0,115617.0,32.0,9,5
43.0,96754.0,39.0,9,4
33.0,90358.0,28.0,8,3
18.0,98170.0,33.0,10,6
41.0,93137.0,35.0,8,4
26.0,101482.0,44.0,8,3
31.0,85920.0,31.0,6,5
51.0,111578.0,24.0,8,4
53.0,100992.0,35.0,6,3
29.0,83212.0,41.0,9,4
41.0,90037.0,28.0,5,5
29.0,100713.0,35.0,8,5
32.0,103234.0,37.0,8,6
29.0,86094.0,36.0,10,5
18.0,99991.0,31.0,4,8
36.0,81369.0,26.0,9,6
38.0,94375.0,30.0,8,6
28.0,102784.0,33.0,7,2
46.0,91139.0,35.0,9,6
31.0,84452.0,32.0,7,3
29.0,96024.0,28.0,7,4
40.0,90767.0,33.0,13,2
20.0,99407.0,35.0,11,2
44.0,88803.0,32.0,4,2
31.0,89592.0,25.0,4,3
45.0,80853.0,29.0,9,6
48.0,96190.0,36.0,9,5
41.0,93874.0,22.0,8,6
27.0,86681.0,17.0,7,3
22.0,96357.0,39.0,5,8
21.0,102189.0,33.0,6,11
46.0,93491.0,34.0,7,2
34.0,96877.0,24.0,7,5
29.0,96913.0,34.0,3,4
34.0,86570.0,32.0,13,5
46.0,109396.0,20.0,3,4
43.0,91704.0,39.0,6,5
39.0,99593.0,31.0,5,10
41.0,100385.0,28.0,11,7
37.0,94023.0,28.0,7,4
38.0,99248.0,18.0,8,7
37.0,96721.0,34.0,10,7
35.0,85077.0,32.0,10,4
43.0,92674.0,29.0,11,8
39.0,90712.0,38.0,7,6
26.0,91768.0,22.0,10,5
40.0,85872.0,26.0,8,5
37.0,102885.0,25.0,10,5
41.0,106214.0,28.0,6,10
34.0,101846.0,30.0,9,2
43.0,103894.0,33.0,7,2
34.0,92588.0,28.0,7,6
42.0,90546.0,25.0,10,5
30.0,89550.0,40.0,7,2
31.0,99508.0,44.0,7,10
41.0,96589.0,31.0,7,6
32.0,94459.0,25.0,11,2
57.0,104066.0,39.0,12,6
41.0,97835.0,21.0,5,4
35.0,89129.0,28.0,9,5
43.0,90234.0,26.0,12,4
30.0,99774.0,23.0,13,3
44.0,102292.0,28.0,8,5
44.0,98862.0,25.0,5,4
48.0,108278.0,30.0,8,3
31.0,106445.0,30.0,7,9
23.0,98087.0,26.0,8,6
29.0,89130.0,28.0,4,2
32.0,85830.0,29.0,1,4
52.0,92288.0,35.0,9,5
57.0,100272.0,29.0,4,6
38.0,107787.0,35.0,5,6
35.0,97922.0,34.0,7,4
32.0,103181.0,33.0,8,5
43.0,93283.0,38.0,10,6
57.0,99359.0,23.0,7,4
53.0,100763.0,27.0,7,8
46.0,81143.0,41.0,8,5
46.0,92106.0,28.0,8,5
43.0,101648.0,13.0,6,8
35.0,96921.0,29.0,6,5
28.0,86624.0,31.0,7,6
35.0,77989.0,14.0,7,6
39.0,92440.0,38.0,11,1
20.0,94499.0,26.0,3,4
33.0,88813.0,32.0,9,6
27.0,96002.0,29.0,7,3
45.0,98545.0,22.0,9,5
30.0,99695.0,24.0,5,5
38.0,78509.0,24.0,8,4
28.0,85800.0,37.0,11,2
51.0,92868.0,29.0,10,3
18.0,99005.0,27.0,7,10
40.0,98425.0,24.0,13,6
22.0,98303.0,37.0,7,5
30.0,92316.0,39.0,7,1
37.0,92707.0,37.0,4,8
38.0,89902.0,33.0,11,6
37.0,100377.0,32.0,7,6
37.0,88557.0,23.0,8,5
29.0,100950.0,29.0,7,6
33.0,96455.0,26.0,10,7
35.0,94685.0,19.0,6,7
37.0,90403.0,36.0,9,7
34.0,85511.0,26.0,8,6
42.0,90466.0,37.0,7,6
36.0,92690.0,35.0,9,8
37.0,78417.0,33.0,9,5
31.0,93619.0,34.0,7,6
24.0,101471.0,26.0,13,6
37.0,98971.0,41.0,7,1
47.0,91527.0,30.0,8,5
39.0,95329.0,32.0,7,8
27.0,91107.0,26.0,4,8
43.0,96041.0,24.0,3,5
32.0,105781.0,33.0,8,4
42.0,101779.0,31.0,7,5
31.0,98646.0,25.0,11,4
39.0,91550.0,21.0,10,5
30.0,100250.0,22.0,9,3
30.0,83192.0,37.0,6,4
19.0,93234.0,26.0,7,3
40.0,99086.0,28.0,7,6
39.0,100183.0,39.0,8,5
39.0,99689.0,23.0,8,6
38.0,97064.0,26.0,7,3
27.0,93630.0,25.0,10,6
45.0,98766.0,40.0,5,5
45.0,88330.0,42.0,7,3
27.0,89087.0,35.0,5,7
40.0,95432.0,35.0,7,5
44.0,96212.0,27.0,4,4
30.0,82221.0,42.0,14,6
32.0,98186.0,32.0,7,3
40.0,100409.0,35.0,8,5
20.0,94459.0,29.0,5,9
24.0,111621.0,28.0,9,9
25.0,90219.0,40.0,7,5
18.0,92472.0,33.0,8,2
46.0,92235.0,39.0,4,4
18.0,94467.0,32.0,4,8
38.0,92699.0,25.0,4,6
43.0,85152.0,26.0,6,6
32.0,91174.0,31.0,4,4
28.0,94317.0,26.0,6,4
37.0,103600.0,23.0,4,3
35.0,110416.0,37.0,9,4
45.0,104348.0,27.0,9,5
18.0,89572.0,31.0,5,7
26.0,90129.0,32.0,15,6
41.0,93885.0,26.0,10,7
36.0,107492.0,39.0,5,1
43.0,93842.0,23.0,10,7
38.0,85707.0,32.0,9,3
34.0,91492.0,31.0,11,1
32.0,100299.0,30.0,8,4
58.0,99830.0,22.0,5,6
50.0,93598.0,35.0,7,2
40.0,99784.0,34.0,10,3
36.0,79088.0,26.0,8,6
40.0,95727.0,34.0,7,2
43.0,101025.0,32.0,10,3
39.0,89170.0,22.0,9,2
27.0,89146.0,25.0,6,10
53.0,81935.0,37.0,7,9
37.0,106129.0,32.0,4,1
55.0,89959.0,27.0,5,11
37.0,96687.0,25.0,9,3
33.0,99227.0,27.0,11,6
49.0,105584.0,27.0,6,3
38.0,93923.0,25.0,11,3
36.0,91224.0,20.0,3,3
23.0,96211.0,37.0,10,4
42.0,103989.0,36.0,9,3
30.0,93809.0,22.0,8,3
31.0,88316.0,31.0,5,7
30.0,84215.0,25.0,8,5
39.0,86451.0,28.0,3,3
20.0,101051.0,28.0,5,6
33.0,92756.0,27.0,10,6
45.0,90747.0,42.0,7,3
23.0,89988.0,27.0,11,3
37.0,95595.0,25.0,5,7
29.0,93324.0,25.0,8,5
31.0,93088.0,36.0,5,8
52.0,104445.0,20.0,9,6
18.0,105766.0,25.0,7,6
43.0,83730.0,39.0,9,3
30.0,97293.0,31.0,12,5
30.0,89562.0,31.0,9,6
24.0,93262.0,43.0,9,9
43.0,97165.0,31.0,4,2
33.0,93511.0,26.0,9,5
32.0,96613.0,28.0,13,8
36.0,99711.0,23.0,8,8
33.0,97062.0,38.0,8,5
18.0,90472.0,33.0,8,10
30.0,90596.0,37.0,7,5
44.0,84922.0,37.0,7,2
20.0,89023.0,28.0,7,1
24.0,108734.0,24.0,9,3
31.0,89456.0,30.0,5,9
28.0,86646.0,25.0,7,4
35.0,97239.0,31.0,6,2
24.0,94227.0,37.0,7,3
31.0,93631.0,29.0,9,4
35.0,104863.0,31.0,5,5
41.0,98844.0,29.0,9,4
47.0,91290.0,35.0,5,6
32.0,92029.0,26.0,9,1
54.0,91482.0,17.0,8,4
33.0,101123.0,33.0,8,5
43.0,92843.0,36.0,6,6
54.0,82448.0,33.0,7,4
36.0,94662.0,26.0,8,6
21.0,84241.0,23.0,3,9
36.0,110290.0,33.0,8,2
29.0,88240.0,31.0,12,5
32.0,93867.0,29.0,10,6
55.0,96807.0,41.0,7,5
23.0,92979.0,24.0,5,7
38.0,92970.0,41.0,9,4
26.0,97953.0,30.0,10,2
32.0,105684.0,19.0,10,3
42.0,100373.0,29.0,8,4
38.0,105350.0,36.0,14,3
33.0,87674.0,28.0,8,7
29.0,97222.0,21.0,9,4
38.0,96087.0,29.0,8,6
52.0,97458.0,25.0,6,7
26.0,104634.0,33.0,7,3
54.0,93454.0,35.0,11,5
47.0,92161.0,24.0,9,1
49.0,98738.0,26.0,5,5
38.0,82553.0,35.0,7,6
47.0,93342.0,25.0,8,5
25.0,94061.0,24.0,13,9
28.0,88557.0,23.0,8,5
43.0,102399.0,32.0,12,2
38.0,87564.0,32.0,8,7
34.0,94049.0,26.0,6,8
18.0,97052.0,30.0,9,4
31.0,104474.0,39.0,5,2
23.0,94926.0,24.0,12,0
40.0,101553.0,18.0,10,4
33.0,99904.0,33.0,9,6
29.0,95864.0,29.0,8,5
61.0,87373.0,26.0,10,5
45.0,84958.0,34.0,8,2
46.0,95746.0,35.0,14,4
57.0,91201.0,17.0,15,7
43.0,101435.0,26.0,5,4
27.0,100221.0,44.0,11,5
26.0,93708.0,34.0,8,7
45.0,86896.0,34.0,7,4
18.0,98575.0,37.0,4,4
34.0,87874.0,30.0,9,5
18.0,89691.0,35.0,7,4
36.0,88144.0,34.0,14,10
44.0,94030.0,33.0,5,4
38.0,103191.0,28.0,14,5
44.0,94965.0,31.0,8,3
55.0,91897.0,26.0,6,5
34.0,84321.0,30.0,12,9
63.0,98865.0,23.0,9,6
37.0,89537.0,25.0,5,5
44.0,95823.0,28.0,14,7
29.0,92520.0,24.0,9,3
51.0,100867.0,27.0,13,4
45.0,93899.0,29.0,11,2
50.0,94588.0,32.0,11,7
36.0,98400.0,36.0,4,3
22.0,109749.0,27.0,5,7
40.0,101219.0,38.0,12,7
18.0,94380.0,36.0,9,1
32.0,95022.0,33.0,9,10
37.0,91326.0,31.0,9,5
59.0,88350.0,32.0,7,5
38.0,91131.0,37.0,7,7
36.0,89595.0,37.0,5,5
34.0,99574.0,38.0,9,3
22.0,87502.0,30.0,8,2
36.0,104332.0,33.0,10,6
36.0,100264.0,38.0,5,1
25.0,95144.0,26.0,9,7
23.0,95002.0,28.0,6,4
30.0,91099.0,30.0,12,7
36.0,96891.0,35.0,4,5
30.0,102617.0,35.0,21,9
24.0,90078.0,29.0,10,7
38.0,84266.0,21.0,8,8
40.0,99923.0,31.0,4,4
36.0,97271.0,24.0,12,6
29.0,87159.0,21.0,8,6
41.0,89866.0,22.0,10,5
33.0,88986.0,32.0,14,7
23.0,89928.0,38.0,11,3
45.0,92734.0,30.0,6,1
39.0,93134.0,31.0,8,3
34.0,90444.0,37.0,9,4
19.0,89693.0,21.0,3,5
28.0,93399.0,33.0,7,4
55.0,96174.0,30.0,6,4
20.0,92786.0,33.0,8,11
32.0,103111.0,27.0,10,2
35.0,98557.0,25.0,11,10
38.0,83864.0,31.0,7,10
20.0,98666.0,40.0,15,4
37.0,99239.0,35.0,13,4
18.0,91957.0,27.0,10,2
36.0,84534.0,22.0,5,2
28.0,95056.0,20.0,8,6
26.0,94946.0,38.0,4,2
43.0,87148.0,24.0,12,5
33.0,84841.0,28.0,7,9
40.0,94387.0,38.0,8,2
40.0,93368.0,20.0,7,3
48.0,92079.0,39.0,8,6
23.0,94416.0,28.0,12,4
44.0,87281.0,23.0,3,4
35.0,91956.0,29.0,11,4
31.0,98733.0,26.0,7,7
24.0,92550.0,33.0,7,3
41.0,83296.0,26.0,6,5
26.0,91691.0,19.0,4,4
40.0,87509.0,29.0,7,6
54.0,96870.0,22.0,8,7
45.0,97232.0,31.0,8,3
49.0,83389.0,23.0,5,7
28.0,100313.0,27.0,7,5
43.0,87215.0,31.0,3,3
24.0,105914.0,29.0,4,6
33.0,94659.0,32.0,3,8
52.0,86275.0,34.0,8,4
29.0,87006.0,23.0,6,8
46.0,97437.0,30.0,11,4
45.0,92261.0,10.0,9,5
46.0,94323.0,31.0,7,3
22.0,106289.0,28.0,6,3
40.0,90105.0,24.0,4,4
33.0,95420.0,32.0,7,4
46.0,104939.0,37.0,9,5
18.0,96894.0,27.0,12,6
39.0,83754.0,24.0,7,2
37.0,98538.0,31.0,7,6
18.0,86859.0,22.0,5,6
26.0,104848.0,26.0,4,3
18.0,89240.0,37.0,10,7
28.0,115787.0,30.0,14,3
40.0,105272.0,19.0,5,4
37.0,89424.0,19.0,8,7
37.0,95140.0,31.0,8,8
25.0,100276.0,35.0,7,3
46.0,100486.0,20.0,11,4
35.0,98096.0,33.0,10,9
35.0,103765.0,38.0,8,4
44.0,94139.0,41.0,3,5
25.0,92433.0,32.0,12,7
37.0,92572.0,33.0,10,2
